Trace started at 2026-09-03:18:53:59.824
18:54:37.772 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:37.772 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:37.789 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:37.884 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:37.901 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:37.901 Read COM16: 00-FD (..)
18:54:37.901 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:37.916 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:38.017 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:38.029 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00 (............)
18:54:38.045 Read COM16: FD (.)
18:54:38.045 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:38.061 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:38.061 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:38.076 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:38.151 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:38.157 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:38.173 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:38.173 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:38.188 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:38.284 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:38.300 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:38.301 Read COM16: 00-FD (..)
18:54:38.301 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:38.316 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:38.418 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:38.428 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00 (............)
18:54:38.444 Read COM16: FD (.)
18:54:38.444 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:38.460 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:38.460 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:38.476 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:38.551 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:38.556 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:38.573 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:38.573 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:38.588 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:38.685 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:38.700 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96 (....%......%...)
18:54:38.701 Read COM16: 04-07-00-FD (....)
18:54:38.701 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:38.716 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:38.819 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:38.828 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00 (.........)
18:54:38.844 Read COM16: 88-0F-00-FD (....)
18:54:38.844 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:38.860 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:38.860 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:38.876 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:38.952 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:38.956 Read COM16: FE-FE-88-00-25 (....%)
18:54:38.971 Read COM16: 00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (......%...'...)
18:54:38.972 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:38.988 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:39.085 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:39.100 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-01-10-00-27-14 (....%......%...'.)
18:54:39.100 Read COM16: 00-FD (..)
18:54:39.100 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:39.116 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01 (....&......&....)
18:54:39.116 Read COM16: FD (.)
18:54:39.219 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:39.228 Read COM16: FE-FE-88-00-0F-FD-FE-FE (........)
18:54:39.244 Read COM16: 00-88-0F-00-FD (.....)
18:54:39.244 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:39.260 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:39.260 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:39.276 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:39.353 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:39.356 Read COM16: FE-FE-88-00 (....)
18:54:39.372 Read COM16: 25-00-FD-FE-FE-00-88-25-01-00-96-04-07-00-FD (%......%.......)
18:54:39.372 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:39.388 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-01-00-00-01-FD (....&......&.....)
18:54:39.486 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:39.499 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-01-10-00-27-14-00 (....%......%...'..)
18:54:39.516 Read COM16: FD (.)
18:54:39.516 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:39.532 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01 (....&......&..)
18:54:39.532 Read COM16: 00-01-FD (...)
18:54:39.625 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:39.627 Read COM16: FE-FE (..)
18:54:39.644 Read COM16: 88-00-0F-FD-FE-FE-00-88-0F-00-FD (...........)
18:54:39.644 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:39.660 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:39.660 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:39.675 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:39.759 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:39.772 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-01-00-96 (....%......%...)
18:54:39.788 Read COM16: 04-07-00-FD (....)
18:54:39.788 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:39.804 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-01-00-00-01-FD (....&......&.....)
18:54:39.892 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:39.900 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:39.915 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:39.916 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:39.932 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:40.026 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:40.043 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:40.043 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:40.059 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:40.059 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:40.075 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00 (....!......!.)
18:54:40.075 Read COM16: 00-00-00-FD (....)
18:54:40.160 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:40.171 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25 (....%......%)
18:54:40.188 Read COM16: 00-10-00-27-14-00-FD (...'...)
18:54:40.188 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:40.204 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:40.294 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:40.299 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:40.315 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:40.315 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:40.331 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:40.432 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:40.443 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:40.443 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:40.459 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:40.459 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:40.475 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:40.565 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:40.570 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:40.587 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:40.587 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:40.603 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:40.698 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:40.715 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:40.715 Read COM16: 00-FD (..)
18:54:40.715 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:40.731 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:40.832 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:40.843 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00 (............)
18:54:40.859 Read COM16: FD (.)
18:54:40.859 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:40.875 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:40.875 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:40.891 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:40.966 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:40.971 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:40.986 Read COM16: FE-FE-00-88-25-01-00-96-04-07-00-FD (....%.......)
18:54:40.986 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:41.002 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-01-00-00-01-FD (....&......&.....)
18:54:41.099 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:41.115 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-01-10-00-27-14-00-FD (....%......%...'...)
18:54:41.115 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:41.131 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01-FD (....&......&.....)
18:54:41.237 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:41.243 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:41.259 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:41.259 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:41.275 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:41.275 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:41.291 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:41.370 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:41.387 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-01-00-96-04 (....%......%....)
18:54:41.387 Read COM16: 07-00-FD (...)
18:54:41.387 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:41.402 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-01-00-00-01 (....&......&....)
18:54:41.402 Read COM16: FD (.)
18:54:41.504 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:41.515 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25 (....%......%)
18:54:41.531 Read COM16: 01-10-00-27-14-00-FD (...'...)
18:54:41.531 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:41.547 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01-FD (....&......&.....)
18:54:41.637 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:41.642 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:41.659 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:41.659 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:41.675 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:41.675 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:41.691 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:41.770 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:41.787 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-01-00-96-04-07 (....%......%.....)
18:54:41.787 Read COM16: 00-FD (..)
18:54:41.787 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:41.803 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-01-00-00-01-FD (....&......&.....)
18:54:41.904 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:41.915 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88 (....%......)
18:54:41.931 Read COM16: 25-01-10-00-27-14-00-FD (%...'...)
18:54:41.931 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:41.946 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01 (....&......&....)
18:54:41.947 Read COM16: FD (.)
18:54:42.038 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:42.043 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:42.058 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:42.058 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:42.075 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:42.075 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:42.091 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:42.171 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:42.186 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14 (....%......%...'.)
18:54:42.186 Read COM16: 00-FD (..)
18:54:42.186 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:42.203 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:42.304 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:42.314 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88 (....%......)
18:54:42.330 Read COM16: 25-00-00-96-04-07-00-FD (%.......)
18:54:42.330 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:42.346 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:42.441 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:42.458 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:42.458 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:42.474 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:42.474 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:42.490 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:42.580 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:42.586 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:42.602 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:42.602 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:42.618 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:42.713 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:42.730 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:42.730 Read COM16: 00-FD (..)
18:54:42.730 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:42.746 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:42.846 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:42.858 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:42.858 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:42.874 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:42.874 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:42.890 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:42.980 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:42.986 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:43.002 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:43.002 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:43.018 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01 (....&......&....)
18:54:43.018 Read COM16: FD (.)
18:54:43.113 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:43.130 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-01-10-00-27-14 (....%......%...'.)
18:54:43.130 Read COM16: 00-FD (..)
18:54:43.130 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:43.146 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01-FD (....&......&.....)
18:54:43.247 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:43.258 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:43.258 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:43.273 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:43.273 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:43.290 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:43.380 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:43.385 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:43.402 Read COM16: FE-FE-00-88-25-01-00-96-04-07-00-FD (....%.......)
18:54:43.402 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:43.418 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-01-00-00-01-FD (....&......&.....)
18:54:43.514 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:43.530 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-01-10-00-27-14-00-FD (....%......%...'...)
18:54:43.530 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:43.546 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01-FD (....&......&.....)
18:54:43.652 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:43.658 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:43.674 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:43.674 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:43.689 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:43.690 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:43.706 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:43.786 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:43.801 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-01-00-96-04-07 (....%......%.....)
18:54:43.801 Read COM16: 00-FD (..)
18:54:43.801 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:43.818 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-01-00-00-01-FD (....&......&.....)
18:54:43.919 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:43.930 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00 (....%.....)
18:54:43.945 Read COM16: 88-25-01-10-00-27-14-00-FD (.%...'...)
18:54:43.945 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:43.962 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01-FD (....&......&.....)
18:54:44.053 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:44.057 Read COM16: FE-FE-88-00-0F (.....)
18:54:44.073 Read COM16: FD-FE-FE-00-88-0F-00-FD (........)
18:54:44.073 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:44.089 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:44.089 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:44.105 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:44.187 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:44.201 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-01-00-96-04-07 (....%......%.....)
18:54:44.201 Read COM16: 00 (.)
18:54:44.217 Read COM16: FD (.)
18:54:44.217 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:44.233 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26 (....&......&)
18:54:44.233 Read COM16: 01-00-00-01-FD (.....)
18:54:44.320 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:44.329 Read COM16: FE-FE-88-00-25-01-FD-FE (....%...)
18:54:44.345 Read COM16: FE-00-88-25-00-00-96-04-07-00-FD (...%.......)
18:54:44.345 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:44.361 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:44.454 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:44.457 Read COM16: FE-FE-88 (...)
18:54:44.473 Read COM16: 00-0F-FD-FE-FE-00-88-0F-00-FD (..........)
18:54:44.473 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:44.489 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:44.489 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:44.505 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:44.589 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:44.601 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10 (....%......%..)
18:54:44.617 Read COM16: 00-27-14-00-FD (.'...)
18:54:44.617 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:44.633 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:44.723 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:44.729 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:44.744 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:44.744 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:44.761 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:44.861 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:44.872 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:44.873 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:44.889 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:44.889 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:44.905 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:44.995 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:45.000 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:45.016 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:45.017 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:45.033 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:45.128 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:45.145 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04 (....%......%....)
18:54:45.145 Read COM16: 07-00-FD (...)
18:54:45.145 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:45.161 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01 (....&......&....)
18:54:45.161 Read COM16: FD (.)
18:54:45.261 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:45.272 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:45.272 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:45.289 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:45.289 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:45.305 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:45.394 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:45.401 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:45.417 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:45.417 Write COM16: FE-FE-88-00-26-00-FD (....&..)
